"","ibge_code","ibge_name","taxes_2010","taxes_2014","gdp_2010","gdp_2014","pop_2010","pop_2014","taxes_per_capita","taxes_per_gdp","taxes_growth","gdp_growth","pop_growth","Center","Left","Right","Total","delta"
"3511",1506161,"Rio Maria",20479.895,37996.869,201449.035,304686.746,17722,17755,2.14006584060828,0.124707981226069,0.167091810092735,0.108975860574933,0.00046519836369785,2,5426,3808,9236,0.17518406236466
"3512",4205209,"Erval Velho",3354.058,4478.494,66302.893,100280.906,4353,4456,1.00504802513465,0.0446594888163456,0.0749551806484474,0.108974200315307,0.0058636845025537,2,1205,1787,2994,-0.19438877755511
"3513",5213772,"Montividiu do Norte",1305.896,2069.138,34340.91,51935.786,4114,4356,0.475008723599633,0.0398403135749212,0.121941509366665,0.108954499375363,0.0143921878913762,1,1477,741,2219,0.331680937359171
"3514",2510501,"Olivedos",442.521,575.17,17407.039,26324.904,3627,3843,0.149666926880042,0.0218488925923529,0.067740178178092,0.108946190732071,0.0145669414919964,0,2076,596,2672,0.553892215568862
"3515",2202901,"Corrente",12314.574,18358.113,161699.837,244524.495,25408,26011,0.705782668870862,0.0750767852521278,0.104974260219995,0.10892761125925,0.00588108618363936,2,11574,1219,12795,0.809300508010942
"3516",1507201,"São Domingos do Capim",3661.259,5599.409,151118.237,228506.437,29827,30701,0.182385231751409,0.0245043819050051,0.112059270014773,0.108907676888044,0.00724643016682602,5,11630,4575,16210,0.435225169648365
"3517",2202653,"Caxingó",956.893,1286.355,21915.413,33133.793,5039,5248,0.24511337652439,0.0388230529477866,0.0767735162592151,0.108869335734148,0.0102116369992693,2,2890,565,3457,0.672548452415389
"3518",2702603,"Feira Grande",1711.877,2169.904,95294.197,144069.933,21325,22406,0.0968447737213246,0.0150614632409109,0.0610650039097662,0.108860018978504,0.0124388991809634,2,9153,1379,10534,0.737991266375546
"3519",3553005,"Taguaí",6537.534,10711.659,115509.948,174625.436,10825,12314,0.869876482052948,0.0613407716846016,0.131385724247324,0.108848028827439,0.0327443104465652,2,2760,3480,6242,-0.115347644985582
"3520",2201739,"Betânia do Piauí",1006.875,1179.613,21553.001,32581.934,6015,6092,0.193633125410374,0.0362045113712403,0.0403776122022261,0.108835898195836,0.00318508303356935,2,3393,184,3579,0.896619167365186
"3521",4322400,"Uruguaiana",134024.326,187886.878,1518546.83,2295349.253,125507,129580,1.44996818953542,0.0818554639362326,0.0881235370203237,0.108804925689789,0.00801618823609784,20,37074,25019,62113,0.194081754222144
"3522",5108402,"Várzea Grande",533005.215,700908.306,3908580.299,5907741.122,252709,265775,2.6372243664754,0.11864235272427,0.0708593600778959,0.108793329064862,0.0126826150362069,44,91686,40575,132305,0.386311930766033
"3523",4214805,"Rio do Sul",186939.54,245349.884,1548684.694,2340739.022,61196,66251,3.70333857602149,0.104817274242887,0.0703385605640174,0.108785396340487,0.0200403474085327,12,12605,23825,36442,-0.307886504582624
"3524",4211652,"Novo Horizonte",2451.367,2356.364,45609.559,68931.311,2750,2643,0.891548997351495,0.034184233054845,-0.00983285699237368,0.108766680077424,-0.00987251262107747,0,1151,805,1956,0.176891615541922
"3525",2921609,"Morpará",1158.808,1208.814,31929.377,48254.316,8285,8977,0.134656789573354,0.0250508990739813,0.0106179301125569,0.108757140619697,0.0202572230591189,0,3852,790,4642,0.65962947005601
"3526",3112653,"Capitão Andrade",676.165,695.492,25713.563,38850.318,4929,5270,0.131971916508539,0.0179018354495837,0.00707047351807777,0.108684765191689,0.0168641802191185,0,1732,1052,2784,0.244252873563218
"3527",2408409,"Olho-d'Água do Borges",919.893,1487.52,21594.344,32621.84,4301,4380,0.339616438356164,0.0455988993876495,0.127668307212639,0.108643996260122,0.00456066094857843,0,2745,362,3107,0.766977792082395
"3528",3300936,"Carapebus",11791.459,15988.798,604026.548,912398.828,13348,14713,1.0867122952491,0.0175239133472451,0.0791009319799076,0.108618631082937,0.0246398899234559,6,5758,2025,7789,0.479265631018102
"3529",3100609,"Água Boa",2664.279,3958.816,74170.031,112034.739,15193,14856,0.266479267635972,0.035335611394605,0.104069477545682,0.108615794093896,-0.00559204881260578,1,5151,1875,7027,0.46620179308382
"3530",2516755,"Tenório",444.344,772.404,15732.971,23764.281,2816,2981,0.259109023817511,0.0325027296218219,0.148236368942736,0.108609215004405,0.0143371491137183,0,1629,260,1889,0.724722075172049
"3531",5206503,"Cromínia",2212.875,3116.249,38784.348,58582.078,3555,3622,0.860366924351187,0.053194579407033,0.0893534607432478,0.108605603553403,0.004678735312869,0,1438,1278,2716,0.0589101620029455
"3532",2504009,"Campina Grande",656278.699,1025879.915,4992962.293,7541055.323,385276,402912,2.54616371565007,0.136039303659674,0.1181551146112,0.108583627195604,0.0112523910251621,189,125714,84747,210650,0.194478993591265
"3533",2910727,"Eunápolis",148140.292,228050.384,1372266.201,2072471.581,100246,112032,2.03558254784347,0.110037882348168,0.113882556415219,0.1085685519469,0.0281790704498701,61,34634,14226,48921,0.417162363811042
"3534",2503555,"Cacimbas",504.116,1206.23,27896.854,42129.139,6814,7075,0.170491872791519,0.0286317268435037,0.243726566081239,0.108553962020632,0.00944132179417534,1,3013,393,3407,0.769004989727033
"3535",4305603,"Colorado",4759.087,6989.584,86792.076,131068.8,3550,3546,1.97111787930062,0.0533275958885715,0.100859567268109,0.108548788570451,-0.000281809243140585,0,945,1465,2410,-0.215767634854772
"3536",2911006,"Floresta Azul",1261.423,1573.475,48192.868,72775.915,10660,11352,0.138607734319944,0.0216208205695524,0.0568169627153616,0.108539634835439,0.0158481509703348,0,3613,1098,4711,0.533856930587986
"3537",1506500,"Santa Izabel do Pará",35266.739,48788.07,366697.775,553703.077,59476,65251,0.747698426077761,0.0881123331738321,0.0845187969408869,0.10851650935952,0.0234375677502214,9,23998,7308,31315,0.532971419447549
"3538",3509502,"Campinas",7309046.918,9961055.629,38195022.244,57673308.993,1080999,1154617,8.62715136621061,0.172715174539561,0.0804661215297058,0.108516152175418,0.0166071593138561,253,327904,235851,564008,0.163212223940086
"3539",1503077,"Garrafão do Norte",2172.122,5152.625,121026.532,182733.973,25051,25307,0.2036047338681,0.0281974113264642,0.241040860207639,0.108497395348836,0.00254505577307329,2,11024,2714,13740,0.604803493449782
"3540",2509800,"Mulungu",1192.168,893.591,42074.324,63521.036,9469,9796,0.0912199877501021,0.0140676389471985,-0.0695343789225377,0.108472967598583,0.00852383124751155,1,5152,1467,6620,0.556646525679758
"3541",3545407,"Salto Grande",6071.661,14274.465,127306.617,192192.71,8787,9190,1.553260609358,0.0742716255991187,0.238263527426124,0.108463720079113,0.011273719726282,2,2166,2390,4558,-0.0491443615620886
"3542",3520806,"Inúbia Paulista",8681.91,12632.763,77988.456,117723.895,3630,3854,3.2778316035288,0.107308401578116,0.0982994529053833,0.108430774610303,0.0150823380436305,0,818,1516,2334,-0.299057412167952
"3543",2903003,"Barra do Mendes",1563.734,2422.332,52024.982,78528.967,13997,14540,0.166597799174691,0.0308463499844586,0.115623610394323,0.108420339540761,0.00956052539851249,0,6917,478,7395,0.870723461798512
"3544",4120507,"Primeiro de Maio",8835.766,13968.856,142124.331,214511.122,10832,11222,1.24477419354839,0.0651194952959129,0.121318942162385,0.108397009229751,0.00888206883589771,0,3088,3511,6599,-0.0641006213062585
"3545",4305207,"Cerro Largo",71781.447,99075.457,382027.847,576551.211,13289,13926,7.11442316530231,0.171841555632428,0.0838981346205105,0.108372436307293,0.0117740172256899,5,4966,3164,8135,0.221511985248924
"3546",3103306,"Aracitaba",358.091,452.674,12473.633,18823.71,2057,2112,0.21433428030303,0.0240480755387753,0.0603470592182735,0.108352908669994,0.00661849486774169,0,1090,491,1581,0.37887413029728
"3547",1711100,"Itaporã do Tocantins",634.743,1005.556,22390.495,33786.03,2439,2482,0.405139403706688,0.0297624787523127,0.121894671692,0.108328158324507,0.00437870050348677,0,1101,384,1485,0.482828282828283
"3548",3541307,"Presidente Epitácio",59626.256,74436.803,637465.72,961855.114,41324,43348,1.71719117375657,0.0773887895552635,0.0570305588357636,0.108314986517231,0.0120260182504064,7,11751,9822,21580,0.0893883225208526
"3549",4302006,"Barros Cassal",6247.979,5363.838,104410.343,157535.9,11133,11480,0.467233275261324,0.0340483534229341,-0.0374262303440346,0.108304263688063,0.00770269432333115,0,4053,2341,6394,0.267751016578042
"3550",3125507,"São Gonçalo do Rio Preto",724.421,636.021,17265.36,26049.883,3039,3180,0.200006603773585,0.0244155031329699,-0.0320117046494494,0.108300514132327,0.0114026913901697,1,1196,674,1871,0.278995189738108
"3551",5220264,"São Miguel do Passa Quatro",3148.25,4918.961,68979.679,104074.803,3761,3961,1.24184827063873,0.0472637070473244,0.118023782210756,0.108296871007674,0.0130371621017591,1,1394,1443,2838,-0.0172656800563777
"3552",4207205,"Imaruí",3471.69,3707.678,109020.365,164478.443,11672,11117,0.333514257443555,0.0225420300215269,0.0165769726051412,0.108282150192982,-0.0121054678242036,5,4439,2803,7247,0.225748585621637
"3553",2929008,"São Félix",5502.952,7545.481,95459.676,144010.957,14099,15049,0.501394179015217,0.0523951868467897,0.082113465495339,0.108265707035652,0.0164355189894441,1,6358,1181,7540,0.686604774535809
"3554",3203130,"João Neiva",25164.62,36259.482,218809.25,330074.218,15808,16946,2.13970742358079,0.109852512018979,0.0956145842056917,0.108246788275768,0.0175308112395864,3,5672,3833,9508,0.193416070677324
"3555",4312708,"Nonoai",17109.921,21661.54,185120.843,279254.963,12076,12321,1.75809918026134,0.0775690421659579,0.060743382726248,0.108246568471694,0.00503390569256323,1,4012,2716,6729,0.192599197503344
"3556",3167707,"Sobrália",1112.192,1354.991,29299.276,44195.463,5828,5869,0.230872550690066,0.0306590520388937,0.0506042684120223,0.108230758831394,0.00175413000006563,0,2141,995,3136,0.365433673469388
"3557",4314050,"Parobé",78828.624,120747.195,729606.549,1100548.648,51481,55056,2.19317049912816,0.109715454395797,0.112495534039087,0.10823058138798,0.0169261616745278,5,18425,10589,29019,0.270029980357697
"3558",2110104,"Santa Quitéria do Maranhão",3160.194,5218.865,92048.271,138845.55,29172,24879,0.209769886249447,0.0375875568212305,0.133614989013323,0.108227907661156,-0.0390148451580558,15,12380,768,13163,0.882169718149358
"3559",4115903,"Mirador",955.581,1556.025,42447.372,64023.971,2327,2345,0.663550106609808,0.0243037877172598,0.129632727234584,0.10821225886297,0.00192823605532744,0,1075,512,1587,0.354757403906742
"3560",2511806,"Pirpirituba",1489.013,2149.047,44861.685,67664.402,10319,10540,0.20389440227704,0.0317603782266486,0.096066378400377,0.108207708206211,0.00531172922086953,1,3713,1445,5159,0.439620081411126
"3561",4301305,"Arroio Grande",15357.98,12592.725,298334.752,449911.782,18469,18964,0.664033168107994,0.0279893203596966,-0.0484175902073825,0.108168701781783,0.00663410738319614,2,7369,4239,11610,0.269595176571921
"3562",3510708,"Cardoso",3643.485,5775.933,118512.598,178702.609,11798,12257,0.471235457289712,0.0323214811038377,0.122086378306625,0.108132248103337,0.00958746224891671,1,3430,3185,6616,0.0370314389359129
"3563",3114550,"Carneirinho",12270.797,17333.514,167392.828,252387.864,9467,9939,1.74398973739813,0.068678080337492,0.090193180426549,0.108110079770203,0.0122378634783276,4,4347,1764,6115,0.422403924775143
"3564",2806800,"São Domingos",3949.354,6959.904,65072.177,98110.6,10257,10887,0.639285753651144,0.0709393684270609,0.152177251950739,0.108103046358212,0.0150138466226339,2,3693,1582,5277,0.400037900322153
"3565",5222302,"Vila Propício",3524.797,5670.133,92062.861,138797.419,5145,5520,1.02719800724638,0.040851861949969,0.126198083476054,0.10808794656765,0.0177437045739761,0,1785,1109,2894,0.233586731167934
"3566",3121407,"Desterro de Entre Rios",1946.863,2556.849,38513.181,58057.789,7002,7279,0.351263772496222,0.0440397239378165,0.0705141749980256,0.108058719167908,0.00974660869925681,0,1320,2933,4253,-0.379261697625206
"3567",3171030,"Verdelândia",1676.962,2105.17,48770.404,73519.677,8350,8967,0.234768595962975,0.0286341029490649,0.0585003055159563,0.108056254008053,0.0179821751271838,0,3671,587,4258,0.724283701268201
"3568",3541406,"Presidente Prudente",518317.18,688443.16,4563335.127,6878961.743,207625,220599,3.12079003077983,0.100079515735141,0.0735397292685778,0.108051975869299,0.0152686440818348,32,53062,64386,117480,-0.0963908750425604
"3569",2603405,"Calumbi",1240.386,1684.517,24534.592,36984.173,5651,5749,0.293010436597669,0.0455469695104444,0.0795173721120965,0.108049769977721,0.00430760266133112,0,4245,100,4345,0.953970080552359
"3570",1504950,"Nova Esperança do Piriá",1971.534,4024.744,98465.427,148425.823,20159,20596,0.195413866770247,0.0271161979677889,0.195318104992805,0.108042514800001,0.00537590946696564,1,6756,2733,9490,0.423919915700738
"3571",2923357,"Ourolândia",3227.704,5435.307,76547.207,115377.047,16477,17691,0.307235713074445,0.0471090840104445,0.139154407126181,0.108019790726852,0.0179315148516506,0,5834,2225,8059,0.447822310460355
"3572",2102408,"Cajapió",641.438,805.819,27958.901,42140.474,10632,10876,0.0740914858403825,0.0191222101583385,0.0586946163012132,0.108012933978646,0.00568867072410306,15,5292,219,5526,0.918023887079262
"3573",1101476,"Primavera de Rondônia",1616.846,1572.12,35105.453,52908.266,3523,3548,0.443100338218715,0.0297140715214519,-0.0069885435054825,0.107993561407218,0.00176935473620587,0,1073,936,2009,0.0681931309109009
"3574",3542404,"Regente Feijó",54733.085,77986.976,386949.041,583152.123,18496,19602,3.97852137536986,0.133733502673024,0.0925543191525244,0.107980256459593,0.0146251940369568,3,4497,6831,11331,-0.205983584855706
"3575",2807303,"Telha",515.502,860.687,17964.373,27067.036,2957,3144,0.273755407124682,0.0317983468895523,0.136720578302922,0.107916828793399,0.0154482680775501,0,1530,768,2298,0.331592689295039
"3576",2404804,"Ipueira",807.358,1208.109,13377.139,20154.236,2074,2206,0.547646872166818,0.0599431801830642,0.106012388809953,0.107900542377267,0.0155450391525678,0,1196,266,1462,0.636114911080711
"3577",4320453,"Sério",490.038,950.381,25257.95,38047.143,2281,2256,0.421268173758865,0.024979037190782,0.180095071650011,0.107850065924536,-0.00275136046745561,0,1165,455,1620,0.438271604938272
"3578",2929750,"Saubara",2986.903,4602.312,71137.797,107152.204,11201,12161,0.378448482855028,0.0429511650548971,0.114137352204627,0.1078352356909,0.0207705287901476,1,6969,762,7732,0.802767718572168
"3579",2305803,"Ipu",10382.307,15766.297,190443.101,286815.676,40300,41292,0.381824493848687,0.05497013698791,0.110091965031502,0.107795023642074,0.00609784352436038,7,18140,2412,20559,0.765017753781799
"3580",4306429,"Dois Irmãos das Missões",2434.106,2673.057,56592.396,85218.105,2157,2183,1.2244878607421,0.0313672429115855,0.0236869883899711,0.107754308318525,0.00299991831608293,0,946,534,1480,0.278378378378378
"3581",3521804,"Itaí",15966.841,25597.442,308173.993,464036.245,24015,25792,0.992456653225806,0.0551625918790029,0.125238004219528,0.107742911309285,0.0180066319592525,2,6117,5710,11829,0.0344069659311861
"3582",2507705,"Juazeirinho",4125.629,7110.905,83282.229,125398.534,16776,17737,0.400907988949653,0.0567064444310011,0.145799626540455,0.10773283667449,0.0140233067911328,5,6911,2134,9050,0.527845303867403
"3583",3172202,"Wenceslau Braz",586.628,795.264,15518.401,23365.843,2553,2618,0.303767761650115,0.03403532241486,0.0790389800635811,0.107729243623924,0.00630517677266007,0,1039,980,2019,0.0292223873204557
"3584",1707207,"Dois Irmãos do Tocantins",1413.002,2340.231,46594.272,70155.378,7161,7311,0.320097250718096,0.0333578275353317,0.134433356425885,0.107725388391722,0.00519605975871484,0,2487,863,3350,0.484776119402985
"3585",5213053,"Mimoso de Goiás",803.378,1648.372,30961.467,46616.472,2685,2723,0.605351450605949,0.0353602906715034,0.196833738946461,0.107718650940982,0.00351955055651043,2,1212,753,1967,0.233350279613625
"3586",2510907,"Paulista",2650.003,4718.427,60420.378,90969.143,11783,12167,0.387805293005671,0.0518684341128728,0.155148234523039,0.107714055360209,0.00804961384126357,1,5145,1617,6763,0.521661984326482
"3587",3152808,"Prata",47188.96,75927.95,541173.398,814791.032,25805,27293,2.78195691202873,0.0931870222155317,0.126264297164318,0.107713503607448,0.0141141744059305,6,10345,4285,14636,0.414047553976496
"3588",2106326,"Maracaçumé",4315.409,7253.977,83634.563,125919.76,19142,20549,0.353008759550343,0.0576079322260462,0.138645549003415,0.107712416519012,0.0178899936543313,5,7467,893,8365,0.785893604303646
"3589",3203700,"Muniz Freire",8071.55,9911.868,145101.232,218453.569,18387,18994,0.521842055385911,0.045372881960102,0.0526879268409999,0.107699631242733,0.00815286673940907,3,5433,4476,9912,0.0965496368038741
"3590",2614402,"Solidão",550.638,1000.788,25158.756,37877.102,5744,5934,0.168653185035389,0.0264219791683112,0.161098268837035,0.107699335221724,0.00816885704617798,0,3386,142,3528,0.919501133786848
"3591",3507159,"Bom Sucesso de Itararé",2673.248,2774.237,34087.121,51302.28,3571,3802,0.729678327196213,0.0540762905664232,0.00931348859847314,0.107609280815922,0.0157938183460431,0,1316,992,2308,0.140381282495667
"3592",3170602,"Vargem Bonita",573.24,1035.507,23316.725,35078.755,2163,2214,0.467708672086721,0.0295194912134139,0.159322161641425,0.107501071670253,0.00584317697690184,1,710,956,1667,-0.147570485902819
"3593",2704906,"Mar Vermelho",360.567,420.159,16898.279,25422.44,3652,3674,0.114360097985846,0.0165270918133743,0.0389793683036717,0.107499882160248,0.00150263383961735,0,1773,357,2130,0.664788732394366
"3594",3117207,"Conceição das Pedras",759.656,1120.495,24352.187,36635.017,2749,2845,0.393847100175747,0.0305853549897356,0.102042231868557,0.107489473043744,0.008618390917847,0,986,982,1968,0.00203252032520325
"3595",3139904,"Maria da Fé",4395.171,6582.531,86632.604,130305.256,14216,14534,0.452905669464703,0.0505162355077987,0.106252548317303,0.1074398352929,0.0055459826719193,6,4476,5083,9565,-0.0634605331939362
"3596",3102605,"Andradas",57449.815,83077.18,483673.247,727445.289,37302,39761,2.08941374713916,0.114204025039744,0.096600091893764,0.107419247123546,0.0160879363795219,2,7590,13861,21453,-0.292313429357199
"3597",2900702,"Alagoinhas",258359.483,442020.113,1833519.232,2757430.45,142160,153560,2.87848471607189,0.160301454928809,0.143679682998621,0.107400650701938,0.0194716945251363,26,60710,12650,73386,0.654893303899926
"3598",3127073,"Fruta de Leite",755.231,872.084,22844.612,34354.722,5940,5863,0.148743646597305,0.0253846909312787,0.0366201049828361,0.107390167437487,-0.00325661453808457,2,2233,595,2830,0.578798586572438
"3599",2108603,"Pinheiro",43429.674,56310.542,447266.118,672561.528,78147,80917,0.695904964346182,0.0837254877891261,0.067089347663587,0.107366816526482,0.00874609290105144,5,33685,3725,37415,0.800748362956034
"3600",3114907,"Casa Grande",443.717,701.333,20478.365,30791.681,2242,2308,0.303870450606586,0.0227767038766087,0.121255410188269,0.107349030725663,0.00727962457438736,0,926,785,1711,0.0824079485680888
"3601",5221452,"Trombas",1159.399,1852.93,25685.469,38618.595,3435,3558,0.520778527262507,0.047980254071905,0.124362941061971,0.107330449479967,0.00883420921374678,0,1258,707,1965,0.280407124681934
"3602",3120201,"Cristais",3208.786,4479.824,91474.587,137533.754,11301,12185,0.36765071809602,0.0325725421557242,0.0870012649758363,0.107330366936517,0.0190069936087003,1,3781,2101,5883,0.28556858745538
"3603",5208509,"Goiandira",3209.347,4145.351,57390.182,86286.54,5268,5520,0.750969384057971,0.0480416876143139,0.0660710706458947,0.107328207742456,0.0117502674340455,0,1888,1265,3153,0.197589597209007
"3604",4314803,"Portão",97334.219,181844.904,761657.154,1144742.99,30881,33615,5.40963569834895,0.158852166458779,0.169119479399006,0.107228145127425,0.0214343060681188,6,11259,6478,17743,0.269458377951868
"3605",2108207,"Pedreiras",23135.967,31648.803,275077.64,413363.306,39481,38582,0.820299699341662,0.0765641326663862,0.0814773002829923,0.107182360562419,-0.00574187631845735,4,17125,2630,19759,0.733589756566628
"3606",3157302,"Santa Bárbara do Tugúrio",1301.517,1621.283,28317.762,42553.045,4603,4631,0.350093500323904,0.0381002816602196,0.0564580238679284,0.10717922677614,0.00151729058821148,0,2488,820,3308,0.504232164449819
"3607",3515103,"Embu-Guaçu",84223.797,123417.135,630976.633,948095.368,62846,66792,1.84778319259792,0.130173755895831,0.100234251780355,0.107158215798549,0.0153404813704483,15,21501,13317,34833,0.234949616742744
"3608",2200301,"Alto Longá",2263.471,2395.127,45903.939,68973.936,13654,13967,0.17148471396864,0.0347251025372831,0.0142345552160079,0.107155862407818,0.00568230472698694,2,7777,823,8602,0.808416647291328
"3609",3166204,"Senhora dos Remédios",1148.253,1574.243,46222.713,69451.464,10202,10565,0.149005489824894,0.0226668080027802,0.0820779455500362,0.107150073245312,0.00877902950877885,1,3624,2278,5903,0.228019651024903
"3610",3149804,"Perdizes",10150.172,15910.454,324857.502,488055.123,14391,15484,1.02754159132007,0.0325997069802298,0.118928388803278,0.107118209208166,0.0184695459783242,7,3113,4668,7788,-0.199666153055984
"3611",4315305,"Quaraí",12461.805,17420.08,241714.595,363112.576,23021,23604,0.738013895949839,0.047974322982413,0.0873448415351843,0.107094272630378,0.00627192324546599,3,8164,4976,13143,0.242562580841513
"3612",4204459,"Coronel Martins",937.328,1157.19,24996.932,37545.899,2458,2527,0.45793035219628,0.0308206763140763,0.0540914007015645,0.107054367660778,0.00694521120370895,0,1000,664,1664,0.201923076923077
"3613",3115102,"Cássia",13332.423,14709.217,190153.007,285610.193,17428,17991,0.817587515980212,0.0515010225843025,0.0248731552904518,0.107050994193541,0.0079800533900074,8,5897,4376,10281,0.14794280711993
"3614",2605202,"Escada",50713.385,70133.795,499040.356,749498.1,63535,66907,1.04822806283349,0.0935743466194244,0.0844291546499012,0.107028284593581,0.0130120950945527,30,32999,1427,34456,0.916299048061296
"3615",1600253,"Itaubal",544.343,387.636,32632.8,49005.672,4267,4836,0.0801563275434243,0.00791002314997333,-0.0813758358055164,0.107000972522099,0.0317890447238209,0,2866,568,3434,0.66919044845661
"3616",3162559,"São João do Manhuaçu",4552.068,7237.313,86306.11,129604.353,10245,11038,0.655672495017213,0.055841588900953,0.1229027711319,0.106992074265757,0.0188133022614072,0,4497,1413,5910,0.521827411167513
"3617",2924900,"Planaltino",1290.662,1168.361,33865.123,50853.379,8822,9413,0.124122065228939,0.0229750907997677,-0.0245811770900206,0.106985136132993,0.0163428852677108,1,3449,757,4207,0.639885904444973
"3618",2309003,"Mucambo",2213.232,3115.359,51446.78,77254.592,14102,14346,0.217158720200753,0.0403258747389411,0.0892317442395618,0.106984465351991,0.00429784094280716,1,6277,1231,7509,0.671993607670795
"3619",3102209,"Alvarenga",656.042,676.282,21650.741,32507.907,4443,4343,0.155717706654386,0.0208036155634382,0.00762525972745953,0.106952692523406,-0.00567495386827166,1,1889,1318,3208,0.177992518703242
"3620",4302600,"Braga",2100.568,4285.385,47539.628,71379.193,3702,3711,1.15477903530046,0.0600368933843228,0.195124845314988,0.106952444437739,0.000607226269060623,3,1436,824,2263,0.270437472381794
"3621",2921807,"Mortugaba",1893.605,2430.197,44834.424,67301.162,12482,12450,0.195196546184739,0.0361092873849637,0.0643587190716497,0.106885611395731,-0.000641540025425491,0,3724,2259,5983,0.244860437907404
"3622",2500502,"Alagoinha",1785.9,2855.801,56027.306,84101.544,13577,14188,0.201282844657457,0.0339565822953262,0.124521338901223,0.106881317133677,0.0110656140424463,1,6035,1186,7222,0.671420659097203
"3623",2205151,"Jacobina do Piauí",1323.239,1956.505,23318.597,35001.854,5719,5695,0.343547848990342,0.0558971819035643,0.102708360775784,0.106871379576365,-0.00105078954212634,0,3269,134,3403,0.921245959447546
"3624",2702553,"Estrela de Alagoas",910.884,1489.433,57878.74,86857.147,17254,18198,0.0818459720848445,0.0171480764847135,0.130809568221023,0.106806301178914,0.0134059894755441,0,5826,733,6559,0.776490318646135
"3625",2505279,"Curral de Cima",532.619,806.322,25385.208,38092.601,5214,5252,0.153526656511805,0.0211674177880371,0.109233465239378,0.106789359800253,0.00181705908709739,2,2410,816,3228,0.493804213135068
"3626",4107009,"Curiúva",5010.525,7628.474,119048.486,178640.655,13924,14720,0.518238722826087,0.0427028998522201,0.110807003467749,0.106787145391847,0.013995316009076,2,3779,3777,7558,0.000264620269912675
"3627",2205854,"Madeiro",969.041,1115.686,26051.742,39091.072,7816,8075,0.138165448916409,0.0285406857095144,0.0358573638445061,0.106777197452959,0.00818329015673225,0,3718,326,4044,0.838773491592483
"3628",3304904,"São Gonçalo",913722.901,1164047.981,10327201.477,15495269.283,999901,1031903,1.12805949880948,0.075122797786876,0.0624025220227227,0.106761694270129,0.00790701545688122,503,370342,79585,450430,0.645509846147015
"3629",3157377,"Santa Cruz de Salinas",1167.949,1381.752,22490.04,33744.676,4397,4408,0.313464609800363,0.0409472593543349,0.0429213440848599,0.10676077472535,0.000624840544558358,0,2326,400,2726,0.706529713866471
"3630",2914802,"Itabuna",284801.366,375288.864,2444702.194,3667701.137,204710,218925,1.71423484755053,0.102322640253881,0.0714105104065454,0.10673079490777,0.0169253533353244,21,66836,36145,103002,0.297965088056543
"3631",3137403,"Lagoa Dourada",4723.811,4486.665,90792.931,136210.01,12267,12874,0.348505903371136,0.0329393192174349,-0.0127940080889656,0.10672379390936,0.0121474490507021,3,3503,3814,7320,-0.0424863387978142
"3632",3171907,"Virgolândia",736.292,1062.843,27528.024,41297.874,5659,5691,0.18675856615709,0.0257360221497116,0.0961115617496351,0.106721034183147,0.0014106894527266,0,2163,642,2805,0.542245989304813
"3633",3130309,"Iguatama",30228.196,45156.18,214267.131,321432.086,8031,8202,5.5055084125823,0.140484357246152,0.105544533510021,0.106708939647936,0.00528113975532896,1,2684,2502,5187,0.0350877192982456
"3634",3557204,"Chavantes",6956.11,10050.875,121578.322,182381.252,12114,12482,0.805229530523955,0.05510914575803,0.0963755898995553,0.106702808117063,0.00750950545428508,0,3561,3376,6937,0.0266685887271155
"3635",3147402,"Paraopeba",28775.92,44118.312,289500.459,434266.485,22571,23940,1.8428701754386,0.101592716739354,0.112749524969996,0.106691983853898,0.0148300914754194,4,7551,6152,13707,0.102064638505873
"3636",1720937,"Taipas do Tocantins",273.816,280.99,12508.239,18762.759,1945,2075,0.13541686746988,0.0149759425039782,0.00648663104089153,0.106687825441876,0.0163063142828557,0,895,161,1056,0.695075757575758
"3637",2304202,"Crato",91080.105,143971.465,985409.905,1478135.754,121462,127657,1.12779921978427,0.0974007053211433,0.121277804156603,0.106685831043208,0.0125140341004766,169,57885,6993,65047,0.782388119359848
"3638",2501104,"Areia",6414.596,10200.3,122687.057,184023.325,23837,23288,0.438006698728959,0.0554293864650038,0.122951265639568,0.106671004146617,-0.00580826366235598,2,10823,2020,12845,0.685325029194239
"3639",3301009,"Campos dos Goytacazes",808740.27,1106954.868,38684388.874,58011292.763,463545,480648,2.30304686173666,0.0190817134953769,0.0816337037686223,0.106609007233106,0.0090990786532632,1066,169590,67061,237717,0.431306974259308
"3640",2901957,"Apuarema",1311.614,1365.769,36327.753,54474.675,7463,7780,0.175548714652956,0.0250716319096901,0.0101661275118887,0.106595826531418,0.0104539799967345,0,2502,809,3311,0.511325883418907
"3641",2707701,"Rio Largo",44683.733,59410.754,489699.859,734303.046,68512,75267,0.789333359905403,0.0809076774550109,0.0738136097845634,0.106588971655273,0.0237867160669387,9,26845,7495,34349,0.563335177152173
"3642",2914901,"Itacaré",6900.276,7351.999,148601.858,222819.357,24340,27198,0.270313956908596,0.0329953335248158,0.015979030384726,0.106578350521152,0.0281443633079514,1,7898,1027,8926,0.769773694824109
"3643",4320263,"Segredo",1806.949,2275.916,73685.131,110478.323,7158,7366,0.308975834917187,0.0206005661400201,0.0593819852094941,0.106558308340832,0.00718675306211036,0,2697,1931,4628,0.165514261019879
